ID,EmployerName,MinPositionSalary,MaxPositionSalary,OvertimePay,LumpSumPay,OtherPay,EmployeesRetirementCostCovered,HealthDentalVision,DOB,PensionFormula,EmployerURL,Location,TotalWages
606,Raksha Shakti University,61224,135900,0,0,0,0,29.88,01-09-1980,2.00% @ 62,rsu.ac.in,Ahmedabad,24126
109513,Saurashtra University,67656,143952,0,0,14781,0,0,13-10-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,28436
81891,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,396,,0,27-09-1951,,msubaroda.ac.in,,396
19333,Ganpat University,14496,38028,0,0,3045,0,0,13-01-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana,3045
29354,Anand Agricultural University,34152,59976,285.66,0,1558.11,,23270.64,18-07-1957,2.00% @ 55,www.aau.in,Anand ,50826.99
29682,Anand Agricultural University,22879.56,38749.56,0,0,1231.25,0,0,18-07-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand ,1437.5
102666,Sardar Patel University,22879.56,38749.56,0,0,6226.3,0,0,08-03-1974,,spuvvn.edu,,7301.5
54051,Gujarat University of Transplantation Sciences,28079.4,41432.76,0,0,0,0,0,08-01-1957,,www.guts.education,Ahmedabad,1443
77974,Maharaja Sayajirao University of Baroda,52464,125736,0,0,1574.5,0,8998.68,15-03-1951,2.00% @ 62,msubaroda.ac.in,Vadodara,65453.78
60968,Gujarat University,26928,38172,0,0,2983.5,0,0,08-01-1981,,gujaratuniversity.org.in,Ahmedabad,6578.85
63238,Gujarat University,59076,131088,0,0,0,0,0,14-07-1989,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad,3710.46
25776,Bhakta Kavi Narsinh Mehta University,28152,66204,0,0,0,0,0,03-01-1956,,www.bknmu.edu.in,Junagadh,8600.05
80781,Maharaja Sayajirao University of Baroda,27456,68448,0,90.62,0,,390.3,16-10-1976,2.00% @ 55,msubaroda.ac.in,Vadodara,1784.56
13910,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,156.09,0,0,21-02-1962,,sdau.edu.in,Palanpur,156.09
122980,Veer Narmad South Gujarat University,22879.56,38749.56,0,0,888.75,0,0,07-10-1968,,vnsgu.ac.in,Surat,888.75
37766,Dharamsinh Desai University,22879.56,38749.56,0,,2798.4,,0,17-03-1978,,ddu.ac.in,Nadiad,2798.4
112315,Saurashtra University,22879.56,38749.56,0,0,1944.9,,0,24-01-1951,,saurashtrauniversity.edu,Rajkot,1944.9
90674,Gujarat Forensic Sciences University,85188,150792,0,44914.91,44462,0,6996.87,05-09-1987,,gfsu.edu.in,Gandhinagar,268932.74
102996,Sardar Patel University,22879.56,38749.56,0,0,7595.45,0,0,08-08-1987,,spuvvn.edu,,7595.45
30707,Anand Agricultural University,28079.4,41432.76,0,0,0,0,0,15-11-1962,,www.aau.in,Anand ,31.3
120990,Veer Narmad South Gujarat University,44712,157800,0,11353.91,15,0,2309.43,25-03-1953,2.00% @ 62,vnsgu.ac.in,Surat,30035.81
102845,Sardar Patel University,22879.56,38749.56,0,,1361.8,0,0,09-06-1962,,spuvvn.edu,Vallabh Vidhyanagar ,1361.8
116268,Gujarat National Law University,22879.56,38749.56,0,0,2111.5,0,0,27-04-1966,,gnlu.ac.in,Gandhinagar,2573.5
89844,Gujarat Forensic Sciences University,28080,52920,0,0,0,0,0,18-09-1964,,gfsu.edu.in,Gandhinagar,2228.53
82218,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,353.1,0,0,25-07-1980,,msubaroda.ac.in,Vadodara,353.1
4739,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,1861.2,,0,03-08-1970,,iitram.ac.in,,1861.2
30227,Anand Agricultural University,59076,131088,0,0,0,0,7756.88,02-10-1982,2.00% @ 62,www.aau.in,,17453.1
123076,Veer Narmad South Gujarat University,22879.56,38749.56,0,,2516.8,0,0,18-08-1977,,vnsgu.ac.in,,2516.8
108322,Saurashtra University,49512,66192,0,0,12360.9,,1769.64,19-10-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot,36743.7
52101,Gujarat University of Transplantation Sciences,51852,91116,0,0,0,0,0,14-04-1982,,www.guts.education,Ahmedabad,31121.79
49878,Gujarat Ayurved University,22879.56,38749.56,0,,2450.5,,0,17-07-1986,,ayurveduniversity.edu.in,,2450.5
43586,Maharaja Krishnakumarsinhji Bhavnagar University,59076,131088,0,0,4277.6,0,17631.72,02-10-1975,2.00% @ 62,www.mkbhavuni.edu.in,,56249.4
20809,Bhakta Kavi Narsinh Mehta University,39456,73944,0,,0,0,0,06-10-1963,2.00% @ 55,www.bknmu.edu.in,,291.53
78140,Maharaja Sayajirao University of Baroda,59076,131088,0,0,0,0,9237.72,06-03-1969,2.00% @ 62,msubaroda.ac.in,Vadodara,81993.36
53989,Gujarat University of Transplantation Sciences,28079.4,41432.76,0,0,0,0,0,01-04-1975,,www.guts.education,Ahmedabad,2365.13
102649,Sardar Patel University,22879.56,38749.56,0,0,1962.5,,0,16-09-1950,,spuvvn.edu,Vallabh Vidhyanagar ,2462.5
101948,Sardar Patel University,67656,143952,0,,20496.8,,11754.48,05-09-1986,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar ,71963.68
33552,Dharamsinh Desai University,39456,73944,0,0,650,0,9237.72,08-01-1968,2.00% @ 55,ddu.ac.in,Nadiad,50367.08
29663,Anand Agricultural University,22879.56,38749.56,0,0,0,0,0,05-05-1973,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand ,220
116142,Gujarat National Law University,50148,71304,0,0,1820.99,,23270.64,12-09-1962,2.00% @ 62,gnlu.ac.in,Gandhinagar,63209.43
64927,Gujarat University,22879.56,38749.56,0,0,3148.6,,0,13-01-1969,,gujaratuniversity.org.in,,3148.6
72778,Gujarat Technological University,85188,150792,0,0,0,,0,06-07-1979,,gtu.ac.in,,49069.2
101821,Sardar Patel University,59076,131088,0,0,0,0,0,17-01-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,,7611.18
55759,Gujarat University of Transplantation Sciences,59076,131088,0,0,0,,0,09-02-1963,,www.guts.education,Ahmedabad,15516
52539,Gujarat University of Transplantation Sciences,44604,78360,0,0,650,,9237.72,24-01-1968,2.00% @ 55,www.guts.education,,62893.28
33466,Anand Agricultural University,28152,66204,0,0,598.78,,0,20-03-1972,,www.aau.in,Anand ,6706.37
91289,Gujarat Forensic Sciences University,28079.4,41432.76,0,,0,,0,15-01-1985,,gfsu.edu.in,,2008.5
123293,Veer Narmad South Gujarat University,22879.56,38749.56,0,0,838.2,0,0,26-08-1968,,vnsgu.ac.in,Surat,838.2
65478,Krantiguru Shyamji Krishna Verma Kachchh University,34152,59976,0,0,650,,23270.64,06-08-1960,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj,47822.16
13198,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,550,0,0,06-08-1967,,sdau.edu.in,,550
65069,Gujarat University,22879.56,38749.56,0,,1140,,0,07-05-1968,,gujaratuniversity.org.in,,1140
1641,Institute of Infrastructure Technology Research and Management,22879.56,291194.4,0,0,0,0,0,25-08-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad,766
20536,Ganpat University,22879.56,38749.56,0,0,2418.75,0,0,23-02-1957,,gu.ac.in,Mehsana,2418.75
14666,Sardarkrushinagar Dantiwada Agricultural University,50148,71304,0,0,1023.79,,8327.22,25-02-1953,2.00% @ 62,sdau.edu.in,,45636.79
65188,Gujarat University,28152,66204,0,,0,,0,13-03-1987,,gujaratuniversity.org.in,Ahmedabad,6867.75
88455,Gujarat Forensic Sciences University,37380,65700,0,0,650,0,23270.64,26-01-1980,2.00% @ 55,gfsu.edu.in,,43588.08
53770,Gujarat University of Transplantation Sciences,28079.4,41432.76,0,0,0,0,0,26-06-1964,,www.guts.education,,9922.5
63440,Gujarat University,59076,131088,0,,951.4,0,1732.29,15-08-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,20125.83
40772,Maharaja Krishnakumarsinhji Bhavnagar University,40656,78576,0,0,1725.9,0,23270.64,15-01-1984,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar,56825.14
74864,Gujarat Technological University,22879.56,38749.56,0,0,2277.5,,0,05-04-1985,,gtu.ac.in,Ahmedabad,2277.5
93433,Gujarat Forensic Sciences University,22879.56,112317.84,0,,13663.55,,0,03-10-1975,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,,13663.55
42422,Maharaja Krishnakumarsinhji Bhavnagar University,28079.4,41432.76,0,0,0,,0,16-03-1956,,www.mkbhavuni.edu.in,Bhavnagar,217.1
107815,Saurashtra University,28079.4,41432.76,0,,0,0,0,23-06-1978,,saurashtrauniversity.edu,Rajkot,1114.5
64546,Gujarat University,22879.56,38749.56,0,0,1782,,0,11-06-1966,,gujaratuniversity.org.in,,1782
15722,Hemchandracharya North Gujarat University,85188,150792,0,0,0,,89.64,18-06-1981,2.00% @ 55,ngu.ac.in,Patan,84026
3876,Institute of Infrastructure Technology Research and Management,59076,131088,0,0,0,,3614.64,14-06-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad,27820.4
117896,Shri Govind Guru University,28079.4,41432.76,0,0,0,,0,17-06-1983,,sggu.ac.in,,780
20202,Ganpat University,22879.56,38749.56,0,0,7024.3,,0,04-09-1964,,gu.ac.in,,10120.8
13928,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,286,0,0,06-09-1963,,sdau.edu.in,Palanpur,286
36932,Dharamsinh Desai University,56184,86820,16232.85,0,11080.2,,22640.64,11-08-1972,3.00% @ 50,ddu.ac.in,,90661.05
102,Raksha Shakti University,37380,65700,0,0,3441.72,0,1769.64,05-11-1966,2.00% @ 62,rsu.ac.in,,34236.6
101211,Sardar Patel University,49512,66192,0,0,0,,9360.64,07-03-1959,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar ,49039.2
71723,Gujarat Technological University,49512,66192,0,0,0,,89.64,08-04-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad,21614.8
91527,Gujarat Forensic Sciences University,28079.4,41432.76,0,0,0,,0,20-05-1951,,gfsu.edu.in,Gandhinagar,1393.6
70021,Gujarat Technological University,85188,150792,0,0,24942.4,0,23270.64,14-10-1953,2.00% @ 55,gtu.ac.in,,124061.4
96063,Gujarat Forensic Sciences University,22879.56,38749.56,0,,4340,0,0,13-04-1984,,gfsu.edu.in,Gandhinagar,5119.9
80468,Maharaja Sayajirao University of Baroda,59076,131088,0,0,0,0,22.41,09-05-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara,9499.8
39059,Dharamsinh Desai University,28152,66204,0,0,1505.4,,0,01-08-1953,,ddu.ac.in,Nadiad,2272.2
116129,Gujarat National Law University,44220,62556,0,0,1023.79,0,9329.16,05-06-1987,2.00% @ 55,gnlu.ac.in,,44311.07
115326,Gujarat National Law University,57996,122292,0,0,0,0,0,16-04-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,,27550
120715,Shri Govind Guru University,28152,66204,0,0,1586.4,0,0,08-05-1967,,sggu.ac.in,Godhra,3172.8
81664,Maharaja Sayajirao University of Baroda,22879.56,38749.56,0,0,1384.2,,0,13-06-1950,,msubaroda.ac.in,Vadodara,1384.2
111164,Saurashtra University,22879.56,38749.56,0,0,2317,0,0,21-07-1963,,saurashtrauniversity.edu,,2317
84821,Navsari Agricultural University,85188,150792,0,0,0,,17109.6,14-08-1983,2.00% @ 55,www.nau.in,Navsari,100061.25
75572,Gujarat Technological University,62340,88932,0,,1023.79,0,23270.64,09-11-1966,2.00% @ 60,gtu.ac.in,Ahmedabad,63721.46
19685,Ganpat University,59076,131088,0,0,4549.6,,1327.23,03-04-1956,,gu.ac.in,,23622.95
96346,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,511.5,0,0,18-01-1966,,gfsu.edu.in,Gandhinagar,511.5
6352,Sardarkrushinagar Dantiwada Agricultural University,31200,53496,0,0,-47.58,0,7764.35,02-08-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur,5738.32
76843,Maharaja Sayajirao University of Baroda,37380,65700,0,0,4313,,9237.72,26-10-1989,2.00% @ 62,msubaroda.ac.in,Vadodara,46057
48790,Gujarat Ayurved University,22879.56,38749.56,0,0,0,,0,08-04-1953,,ayurveduniversity.edu.in,Jamnagar,3203.4
62571,Gujarat University,49512,66192,0,0,0,,3316.06,07-01-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad,9566.4
4798,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,847,,0,20-09-1959,,iitram.ac.in,Ahmedabad,847
57859,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,1436.4,0,0,05-05-1968,,www.guts.education,,1436.4
79732,Maharaja Sayajirao University of Baroda,49512,66192,0,0,0,0,0,13-04-1957,,msubaroda.ac.in,Vadodara,19757.61
59945,Gujarat University,31200,53496,1.38,0,650,0,9237.72,10-10-1950,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad,34140.02
31936,Anand Agricultural University,22879.56,38749.56,0,0,7208.25,0,0,09-01-1970,,www.aau.in,Anand ,7270.75
100284,Sardar Patel University,14496,38028,0,,7500,0,0,14-02-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar ,7500
117489,Shri Govind Guru University,59076,131088,0,0,0,0,17631.72,14-05-1963,2.00% @ 62,sggu.ac.in,Godhra,65508.48
73001,Gujarat Technological University,35880,62964,5307,0,650,,23270.64,05-05-1967,2.00% @ 62,gtu.ac.in,Ahmedabad,44824.96
28361,Dr. Babasaheb Ambedkar Open University,22879.56,38749.56,0,0,6130,,0,27-04-1980,,baou.edu.in,Ahmedabad,6262
9598,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,0,,0,09-01-1952,,sdau.edu.in,Palanpur,378
109762,Saurashtra University,77616,165516,0,0,0,,10636.72,09-11-1970,2.00% @ 55,saurashtrauniversity.edu,Rajkot,84875.48
51596,Gujarat University of Transplantation Sciences,92088,292068,0,31218.68,279.5,,23270.64,09-03-1964,2.00% @ 60,www.guts.education,,201255.3
74554,Gujarat Technological University,22879.56,38749.56,0,0,2849.8,0,0,18-09-1951,,gtu.ac.in,Ahmedabad,2849.8
99853,Sardar Patel University,85188,150792,0,0,8233,,9090.12,15-07-1984,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar ,101266.16
53205,Gujarat University of Transplantation Sciences,85188,150792,0,0,0,,17631.72,22-03-1985,2.00% @ 55,www.guts.education,,98106.52
5011,Institute of Infrastructure Technology Research and Management,22879.56,38749.56,0,0,7752,,0,06-01-1951,,iitram.ac.in,Ahmedabad,7752
22074,Bhakta Kavi Narsinh Mehta University,85188,150792,0,0,17475.6,,22710.84,07-03-1956,2.00% @ 55,www.bknmu.edu.in,Junagadh,118308.6
69024,Gujarat Technological University,56124,70536,4968.91,0,0,,23510.64,06-03-1981,2.00% @ 62,gtu.ac.in,,59339.63
89936,Gujarat Forensic Sciences University,38688,67980,0,0,650,,8125.56,24-09-1976,2.00% @ 62,gfsu.edu.in,Gandhinagar,44117.92
92725,Gujarat Forensic Sciences University,59076,131088,0,0,10080,0,0,12-09-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,,24705.32
62664,Gujarat University,49512,66192,0,0,0,0,0,14-10-1987,2.00% @ 55,gujaratuniversity.org.in,,5627
28114,Dr. Babasaheb Ambedkar Open University,31200,52440,4163.96,0,1956.12,0,89.64,03-11-1961,2.00% @ 55,baou.edu.in,Ahmedabad,46406.36
13624,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,22,,0,04-11-1971,,sdau.edu.in,Palanpur,22
110497,Saurashtra University,22879.56,38749.56,0,0,3603.25,0,0,24-03-1968,,saurashtrauniversity.edu,Rajkot,3839.5
35145,Dharamsinh Desai University,85188,150792,0,0,0,,23270.64,04-03-1987,2.00% @ 55,ddu.ac.in,Nadiad,109989.84
61161,Gujarat University,52464,125736,0,0,650,0,17631.72,13-02-1950,2.00% @ 55,gujaratuniversity.org.in,,71338.6
2953,Institute of Infrastructure Technology Research and Management,28079.4,41432.76,0,0,0,,0,18-05-1968,,iitram.ac.in,,942.5
80928,Maharaja Sayajirao University of Baroda,49248,86508,0,0,650,0,23270.64,22-02-1977,2.00% @ 62,msubaroda.ac.in,Vadodara,58383.36
79366,Maharaja Sayajirao University of Baroda,28079.4,41432.76,0,0,0,0,0,19-01-1951,,msubaroda.ac.in,,81.9
55293,Gujarat University of Transplantation Sciences,59076,131088,0,0,0,,0,22-11-1973,2.00% @ 60,www.guts.education,Ahmedabad,9119.2
118745,Shri Govind Guru University,22879.56,38749.56,0,,1066.25,,0,13-07-1950,,sggu.ac.in,Godhra,8340.85
3688,Institute of Infrastructure Technology Research and Management,59076,131088,0,0,100,0,0,16-01-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,,3013.6
117856,Shri Govind Guru University,28079.4,41432.76,0,0,0,0,0,27-10-1976,,sggu.ac.in,Godhra,240
80613,Maharaja Sayajirao University of Baroda,23664,37452,0,0,0,0,75.5,13-09-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,,16665.79
83651,Navsari Agricultural University,34152,59976,0,0,1653.37,0,17631.72,22-05-1985,2.00% @ 55,www.nau.in,Navsari,43065.47
42269,Maharaja Krishnakumarsinhji Bhavnagar University,28079.4,41432.76,0,0,0,0,0,22-11-1977,,www.mkbhavuni.edu.in,,3958.2
61406,Gujarat University,67656,143952,0,0,-71.32,,17631.72,09-11-1981,2.00% @ 60,gujaratuniversity.org.in,Ahmedabad,82674.48
61311,Gujarat University,59076,131088,0,0,0,0,9329.16,05-01-1977,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad,74889.04
33888,Dharamsinh Desai University,44712,157800,0,0,258,,17631.72,15-07-1971,2.00% @ 55,ddu.ac.in,Nadiad,93801.84
13955,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,440,,0,04-02-1975,,sdau.edu.in,Palanpur,440
36292,Dharamsinh Desai University,49512,66192,0,0,0,,9319.08,20-09-1961,2.00% @ 55,ddu.ac.in,,59931.28
9191,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,111.8,,0,19-09-1964,,sdau.edu.in,Palanpur,655.2
117166,Shri Govind Guru University,61812,115416,0,0,0,0,89.64,23-06-1961,2.00% @ 62,sggu.ac.in,Godhra,67867.71
102894,Sardar Patel University,22879.56,38749.56,0,0,136.5,0,0,13-01-1951,,spuvvn.edu,,136.5
18319,Shree Somnath Sanskrit University,22879.56,38749.56,0,0,639.6,0,0,23-07-1979,,sssu.ac.in,Veraval,639.6
18047,Shree Somnath Sanskrit University,132,2880,0,0,10525,0,0,19-01-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,sssu.ac.in,,10525
123472,Veer Narmad South Gujarat University,50148,71304,0,,650,,461.55,24-01-1954,2.00% @ 62,vnsgu.ac.in,,19736.28
52796,Gujarat University of Transplantation Sciences,59076,131088,0,0,0,,23270.64,14-05-1978,2.00% @ 62,www.guts.education,Ahmedabad,129330.96
118751,Shri Govind Guru University,22879.56,38749.56,0,,3331.59,0,0,27-06-1955,,sggu.ac.in,,3485.59
74217,Gujarat Technological University,22879.56,38749.56,0,0,3674.16,0,0,16-08-1969,,gtu.ac.in,Ahmedabad,3674.16
3732,Institute of Infrastructure Technology Research and Management,59076,131088,0,0,5525.68,0,16162.41,19-06-1979,2.00% @ 60,iitram.ac.in,Ahmedabad,48484.39
42042,Maharaja Krishnakumarsinhji Bhavnagar University,132,2880,0,0,500,0,0,11-06-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,,500
95687,Gujarat Forensic Sciences University,22879.56,38749.56,0,0,240,,0,07-01-1951,,gfsu.edu.in,Gandhinagar,240
113431,Gujarat National Law University,30024,108996,0,11681.41,22.5,0,8987.2,19-02-1970,2.00% @ 62,gnlu.ac.in,Gandhinagar,39407.05
57727,Gujarat University of Transplantation Sciences,22879.56,38749.56,0,0,802.5,,0,23-10-1984,,www.guts.education,Ahmedabad,802.5
33200,Anand Agricultural University,22879.56,38749.56,0,0,2958.94,,0,02-06-1960,,www.aau.in,Anand ,2958.94
104408,Sardar Patel University,22879.56,38749.56,0,0,1374.85,,0,04-02-1982,,spuvvn.edu,,1374.85
12436,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,3663,0,0,03-06-1977,,sdau.edu.in,,3663
27032,Dr. Babasaheb Ambedkar Open University,28079.4,41432.76,0,0,0,,0,08-05-1979,,baou.edu.in,Ahmedabad,2327.3
115033,Gujarat National Law University,59076,131088,0,0,1405.07,,0,12-11-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar,8430.42
8265,Sardarkrushinagar Dantiwada Agricultural University,85188,150792,0,0,9350,0,89.64,23-03-1984,,sdau.edu.in,,56100
17145,Hemchandracharya North Gujarat University,22879.56,38749.56,0,0,7192.24,,0,16-11-1952,,ngu.ac.in,,7192.24
11424,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,954,0,0,06-05-1970,,sdau.edu.in,,1572
112142,Saurashtra University,22879.56,38749.56,0,0,10800.09,0,0,18-03-1967,,saurashtrauniversity.edu,Rajkot,10800.09
85136,Navsari Agricultural University,28079.4,41432.76,0,0,0,,0,12-03-1978,,www.nau.in,Navsari,1189.5
42491,Maharaja Krishnakumarsinhji Bhavnagar University,28079.4,41432.76,0,0,0,0,0,07-04-1965,,www.mkbhavuni.edu.in,Bhavnagar,1522.8
64882,Gujarat University,22879.56,38749.56,0,0,2310,0,0,24-10-1954,,gujaratuniversity.org.in,Ahmedabad,2310
15561,Hemchandracharya North Gujarat University,59076,131088,0,0,7450.8,,9319.08,07-07-1954,2.00% @ 62,ngu.ac.in,Patan,77583.68
3803,Institute of Infrastructure Technology Research and Management,59076,131088,0,0,-57.76,0,4385.52,20-02-1980,2.00% @ 55,iitram.ac.in,,5857.92
9360,Sardarkrushinagar Dantiwada Agricultural University,28079.4,41432.76,0,0,0,0,0,17-06-1970,,sdau.edu.in,Palanpur,972.4
101526,Sardar Patel University,59076,131088,0,0,11669.67,0,9237.72,02-11-1987,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar ,52161.2
85665,Navsari Agricultural University,49512,66192,0,0,8503.48,0,0,23-06-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari,23459.23
103086,Sardar Patel University,22879.56,38749.56,0,0,2000,0,0,14-11-1950,,spuvvn.edu,Vallabh Vidhyanagar ,2000
14924,Sardarkrushinagar Dantiwada Agricultural University,28152,66204,0,0,601.81,0,0,05-07-1970,,sdau.edu.in,Palanpur,9178.09
114037,Gujarat National Law University,67656,143952,0,0,350,0,1769.64,16-07-1958,2.00% @ 62,gnlu.ac.in,,95324.32
35009,Dharamsinh Desai University,85188,150792,0,0,10288.74,,9319.08,07-06-1969,2.00% @ 55,ddu.ac.in,,131525.42
13499,Sardarkrushinagar Dantiwada Agricultural University,22879.56,38749.56,0,0,312.8,,0,03-08-1958,,sdau.edu.in,Palanpur,312.8
